updated,cases,todayCases,deaths,todayDeaths,recovered,todayRecovered,active,critical,casesPerOneMillion,deathsPerOneMillion,tests,testsPerOneMillion,population,continent,activePerOneMillion,recoveredPerOneMillion,criticalPerOneMillion,countries,continentInfo.lat,continentInfo.long
1647786086286,55637551,58368,1271443,498,50703239,66359,3662869,12084,127364.77,2910.57,213670901,489132.69,436836268,South America,8384.99,116069.21,27.66,"['Argentina', 'Bolivia', 'Brazil', 'Chile', 'Colombia', 'Ecuador', 'Falkland Islands (Malvinas)', 'French Guiana', 'Guyana', 'Paraguay', 'Peru', 'Suriname', 'Uruguay', 'Venezuela']",-15.6551563,-100.7484231
