Date	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/ 1M pop	Population
20220307	World	447852361	1223434.0	6027065.0	4921.0	381927898.0	1798426.0	59897398.0	70224.0	57455.0	773.2			
20220307	Europe	160786753	503447.0	1726446.0	1941.0	140796286.0	968519.0	18264021.0	13335.0					
20220307	North America	95390851	37276.0	1416750	634.0	67684845.0	271036.0	26289256.0	11640.0					
20220307	Asia	121432850	592776.0	1361890.0	1668.0	110148545	335291.0	9922415	30518.0					
20220307	South America	54788888	44520.0	1263651.0	530.0	49163982.0	173239.0	4361255.0	12901.0					
20220307	Africa	11576671	3847.0	250238.0	111.0	10730848.0	23320.0	595585.0	1663.0					
20220307	Oceania	3875627	41568.0	8075.0	37.0	3402686.0	27021.0	464866.0	167.0					
