Date	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/ 1M pop	Population
20220311	World	455058346	1695496.0	6057281.0	5963.0	389015253.0	1463265.0	59985812.0	66437.0	58380.0	777.1			
20220311	Europe	164043426	801055.0	1736468.0	2147.0	144519224.0	840095.0	17787734.0	12150.0					
20220311	North America	95656193	59310.0	1424592	1264.0	68527136.0	186917.0	25704465.0	10527.0					
20220311	Asia	124484715	686376.0	1369342.0	1677.0	111892993.0	347821.0	11222380.0	29551.0					
20220311	South America	55138045	86119.0	1266986.0	749.0	49713616.0	44497.0	4157443.0	12490.0					
20220311	Africa	11618079	6355.0	251670.0	94.0	10774385.0	5111.0	592024.0	1567.0					
20220311	Oceania	4117167	56281.0	8208.0	32.0	3587193.0	38824.0	521766.0	152.0					
